"","SAMPLING_METHOD_DESC","RECORD_TYPE","Point","Point_Distance","Line","Line_Distance","forest","public_land","X75m_dem_streams_burned_sept2012.tif","Anisotrophic_Heating_Ruggedbess.tif","ecoregion1750.tif","ecoregion2014.tif","ibra_hex.tif","land_cov_use3.tif","log_vertical_distance_saline_wetlands_sept2012.tif","ProtectionIndex.tif","Radiometrics_2014_k.tif","Radiometrics_2014_th.tif","sept2014JanMaxTemp.tif","sept2014JanRainfall.tif","sept2014JulMinTemp.tif","sept2014JulRainfall.tif","vegtpye3_4.tif","wetness_index_saga_sept2012.tif","Reliability"
"3134","Incidental","Observation","place",12717.62363,"road",0.024433938,"Y","Y",152.199996948242,0.000300000014249235,32,120,123,16,2.00950002670288,0.00329999998211861,0.660597383975983,6.80629110336304,288.186309814453,-3.07290005683899,77.9755020141602,-0.975499987602234,109,17.2579002380371,"high reliability"
"3135","Incidental","Observation","mountain",4240.720828,"road",0.03389136,"N","N",114,-0.3817999958992,53,6,119,3,1.97200000286102,0.0834000036120415,0.186837494373321,3.62083745002747,280.958190917969,-5.78289985656738,82.8040008544922,-0.745899975299835,3,13.421799659729,"high reliability"
"3136","Timed bird census","Observation","place",4115.045448,"road",0.006763356,"Y","N",131.399993896484,0.544700026512146,64,102,106,8,2.04399991035461,0.0631000027060509,1.05302345752716,11.5705785751343,296.680908203125,13.3467998504639,81.5174026489258,25.0597991943359,8,12.6770000457764,"high reliability"
"3137","Timed bird census","Observation","place",3896.672476,"road",0.00816483,"Y","Y",254.600006103516,0.063400000333786,39,16,136,8,2.34500002861023,0.0200999993830919,0.847610950469971,11.7526979446411,342.812286376953,0.245600000023842,63.336799621582,33.9916000366211,8,15.0190000534058,"high reliability"
"3138","Timed bird census","Observation","rail_station",4328.650603,"road",0.006949696,"Y","Y",225,0.00800000037997961,30,112,96,16,1.78770005702972,0.00620000017806888,-0.141948834061623,1.77817690372467,310.457092285156,-4.45699977874756,68.4570007324219,31.4321002960205,6,16.3896999359131,"high reliability"
"3139","Timed bird census","Observation","place",2947.556032,"road",0.010761186,"Y","Y",230,-0.00630000000819564,15,90,94,8,2.02920007705689,0.00499999988824129,1.02927327156067,9.6415901184082,325.557006835938,-10.3305997848511,67.9955978393555,13.6694002151489,8,15.7051000595093,"high reliability"
"3140","Timed bird census","Seen","place",5926.194973,"watercourse_stream",0.006422779,"N","N",90.8356018066406,0.0226000007241964,60,4,83,103,1.21539998054504,0.0052000000141561,1.75801265239716,17.1860160827637,346.498504638672,-15.5080995559692,69.5081024169922,-2.5081000328064,103,15.0590000152588,"high reliability"
"3141","Timed bird census","Heard","airport",5987.103138,"state_border",0.008726958,"Y","Y",89.5999984741211,-0.00359999993816018,65,84,83,20,1.22479999065399,0,1.70273387432098,15.1076650619507,345.007293701172,-13.9137001037598,67.9136962890625,-1.91369998455048,103,15.958399772644,"high reliability"
"3142","Timed bird census","Seen","place",13263.22002,"road",0.009526687,"N","N",107.444396972656,0.00920000020414591,60,4,83,109,1.38269996643066,0.0059000002220273,1.22600769996643,15.57750415802,344.990112304687,-17.0468997955322,71.9900970458984,-2.11949992179871,109,15.6142997741699,"high reliability"
"3143","Timed bird census","Heard","place",7577.105649,"watercourse_stream",0.004311943,"Y","Y",87,-0.0015999999595806,107,43,83,20,1.17669999599457,0.00170000002253801,1.57263851165772,15.5721874237061,346.157196044922,-14.1571998596191,69.1572036743164,-2.36899995803833,103,16.0720996856689,"high reliability"
"3144","Timed bird census","Seen","mountain",5470.569301,"road",0.002575316,"N","Y",96.5859985351563,0.0007999999797903,60,4,83,109,1.22640001773834,0.00430000014603138,1.03813540935516,12.6971836090088,345.950500488281,-18.9503993988037,71.9504013061524,-4.95039987564087,109,17.4328994750977,"high reliability"
"3145","Timed bird census","Heard","mountain",4777.64788,"watercourse_river",0.001033,"N","N",97.8000030517578,0.000600000028498471,60,4,83,18,1.24870002269745,0.00230000005103648,1.18125641345978,14.5156097412109,346.0205078125,-18.0205001831055,72.0205001831055,-4.94549989700317,109,16.176700592041,"high reliability"
"3146","Timed bird census","Seen","place",7814.847428,"watercourse_stream",0.016811526,"Y","Y",228.399993896484,0.0789000019431114,61,96,91,16,2.2746000289917,0.0230000000447035,0.50157630443573,12.888277053833,337.839111328125,-3.23370003700256,72.2449035644531,51.4570007324219,103,14.8537998199463,"high reliability"
"3147","Incidental","Observation","place",8526.797207,"road",0.001209906,"N","N",290.600006103516,0.0143999997526407,35,121,81,16,2.32270002365112,0.00209999992512166,1.34648787975311,13.2414693832398,313.343414306641,-3.65569996833801,61.1203002929688,26.5972995758057,3,15.7147998809815,"high reliability"
"3148","Timed bird census","Seen","place",4565.590119,"watercourse_stream",9.93e-05,"N","N",194.800003051758,-0.0116999996826053,39,16,68,8,2.19160008430481,0.0133999995887279,0.835520386695862,15.4795446395874,343.173614501953,-4.14830017089844,65.1574020385742,15.5999002456665,8,16.3619995117188,"high reliability"
"3149","Timed bird census","Heard","mountain",5031.522071,"watercourse_stream",0.012755839,"Y","Y",224.600006103516,-0.0939999967813492,38,91,94,8,2.08920001983643,0.033500000834465,0.246678411960602,8.2067289352417,331.475891113281,-10.841799736023,67.4418029785156,12.1175003051758,8,15.3766002655029,"high reliability"
"3150","Timed bird census","Heard","place",5992.8243,"road",0.027670254,"Y","Y",347.200012207031,0.274399995803833,38,91,96,8,2.32850003242493,0.0509999990463257,1.77305233478546,14.8918428421021,316.510894775391,-7.94810009002685,65.9203033447266,32.0794982910156,8,14.2222003936768,"high reliability"
"3151","Timed bird census","Seen","airport",9995.296731,"watercourse_stream",6.05e-05,"Y","Y",282,-0.00329999998211861,38,91,96,108,2.19120001792908,0.0568000003695488,1.14542281627655,14.8155307769775,325.476287841797,-13.1715002059937,71.3824996948242,21.7451000213623,108,14.5860004425049,"high reliability"
"3152","Timed bird census","Seen","place",5697.453756,"watercourse_stream",0.015566117,"Y","Y",238.600006103516,0.00579999992623925,35,121,96,16,2.0074999332428,0.00410000002011657,1.65934276580811,13.2873048782349,321.234893798828,-9.23490047454834,68.2197036743164,25.4043006896973,3,15.7152996063232,"high reliability"
"3153","Timed bird census","Heard","place",6531.987245,"watercourse_stream",0.014203269,"Y","Y",360,0.190699994564056,38,91,96,3,2.35030007362366,0.0379000008106232,0.542561233043671,17.6325931549072,313.772003173828,-6.10559988021851,64.105598449707,35.3925018310547,3,15.8660001754761,"high reliability"
"3154","Timed bird census","Heard","place",7860.733243,"watercourse_stream",0.016201937,"Y","Y",271.200012207031,0.181799992918968,32,120,96,3,2.15650010108948,0.0141000002622604,0.439595818519592,13.2739505767822,316.215698242187,-3.13450002670288,61.5718002319336,30.5643997192383,3,14.8860998153687,"high reliability"
"3155","Timed bird census","Heard","place",6476.886014,"road",0.001922158,"Y","Y",152.399993896484,0.0230999998748302,15,90,81,8,1.91100001335144,0.008500000461936,1.24143648147583,15.2687244415283,326.271392822266,-2.19460010528564,67.3211975097656,17.7353000640869,8,15.160400390625,"high reliability"
"3156","Timed bird census","Observation","place",3781.779004,"road",0.015214297,"Y","Y",134.399993896484,-0.155100002884865,48,48,140,112,1.87730002403259,0.0105999996885657,2.24295282363892,10.9674472808838,323.083312988281,1.80900001525879,68.2304992675781,25.4477005004883,112,14.58899974823,"high reliability"
"3157","Timed bird census","Observation","mountain",9289.156247,"road",0.016153554,"Y","N",321.399993896484,0.442699998617172,38,91,80,3,2.33929991722107,0.0366000011563301,2.73592376708984,20.2571983337402,325.21728515625,-10.6600999832153,67.3803024291992,11.325400352478,3,13.4146003723145,"high reliability"
"3158","Timed bird census","Observation","mountain",3009.312132,"road",0.001968738,"N","N",219.800003051758,0.0434000007808208,15,90,81,8,2.15190005302429,0.00789999961853027,0.818931639194489,13.0211200714111,324.523986816406,-2.79819989204407,64.8125991821289,19.1688003540039,8,15.2662000656128,"high reliability"
"3159","Timed bird census","Observation","place",5231.975802,"watercourse_river",0.005035016,"N","N",294,-0.0152000002563,15,90,81,16,2.34430003166199,0.00300000002607703,0.824507117271423,12.3681173324585,314.061309814453,-2.28119993209839,63.8133010864258,26.4536991119385,8,13.5651998519897,"high reliability"
"3160","Timed bird census","Observation","mountain",5719.011375,"road",0.008775131,"N","N",238.600006103516,0.370799988508224,38,91,94,8,2.05520009994507,0.0535000003874302,0.495990782976151,6.10019779205322,328.761108398437,-13.3937997817993,70.5046997070312,11.5368995666504,8,12.7878999710083,"high reliability"
"3161","Timed bird census","Observation","rail_station",5953.603556,"watercourse_stream",0.017634249,"Y","Y",231.600006103516,0.0326999984681606,48,48,96,103,2.03959989547729,0.00730000017210841,0.997806012630463,11.2344942092896,321.947998046875,-5.95849990844727,64.8845977783203,23.1350002288818,103,15.4909000396729,"high reliability"
"3162","Timed bird census","Observation","place",5020.950819,"road",0.010814583,"Y","Y",193.800003051758,0.00350000010803342,15,90,94,8,1.9041999578476,0.00130000000353903,1.9325464963913,13.0735368728638,333.235504150391,-12.3858995437622,69.3859024047852,7.7645001411438,8,16.0631008148193,"high reliability"
"3163","Timed bird census","Observation","place",4596.402563,"road",0.025556277,"Y","Y",172.131896972656,-0.0137999998405576,15,90,89,18,1.76489996910095,0.0031999999191612,1.52940046787262,15.7987604141235,336.345092773437,-14.9601001739502,72.345100402832,4.65490007400513,103,16.5562000274658,"high reliability"
"3164","Timed bird census","Observation","mountain",8585.225168,"watercourse_stream",5.44e-05,"Y","Y",185,-0.0119000002741814,35,121,81,108,2.03870010375977,0.0208000000566244,1.05610239505768,15.0059766769409,325.562896728516,-2.56209993362427,66.561897277832,17.7716999053955,108,17.4270992279053,"high reliability"
"3165","Timed bird census","Observation","mountain",5283.90633,"watercourse_stream",0.011803934,"Y","N",218.800003051758,-0.0229000002145767,38,91,94,3,1.97099995613098,0.0299999993294477,0.877219140529633,9.29922294616699,327.664794921875,-11.5672998428345,69.5589981079102,12.317099571228,3,14.9575004577637,"high reliability"
"3166","Timed bird census","Observation","place",3292.052075,"road",0.021932199,"N","N",262.200012207031,0.0212999992072582,15,90,96,16,2.11829996109009,0.0229000002145767,1.17949330806732,14.1000652313232,327.036010742187,-14.5650997161865,72.4108963012695,20.0287990570068,8,15.1752996444702,"high reliability"
"3167","Timed bird census","Observation","rail_station",6887.577298,"watercourse_stream",0.009586919,"Y","Y",233.399993896484,0.016499999910593,48,48,96,3,2.0436999797821,0.0120000001043081,1.00610864162445,13.0458745956421,321.950592041016,-6.78819990158081,65.4016036987305,23.2425003051758,3,15.6232995986939,"high reliability"
"3168","Timed bird census","Observation","airport",6897.578154,"watercourse_stream",0.021070238,"Y","Y",247.399993896484,0.212999999523163,35,121,96,8,2.09060001373291,0.024100000038743,1.04760777950287,13.505654335022,320.4248046875,-5.63959980010986,63.7985992431641,25.2234992980957,8,14.732099533081,"high reliability"
"3169","Birds Australia 500m area search","Observation","airport",5775.788864,"watercourse_river",0.002592126,"Y","Y",119.297798156738,0.00209999992512166,15,90,140,103,1.78859996795654,0.00289999996311963,1.73583853244782,15.7412357330322,336.943695068359,-8.94359970092773,70.943603515625,13.0564002990723,103,15.7154998779297,"high reliability"
"3170","Birds Australia 2ha search","Observation","mountain",2414.374291,"road",0.001122512,"Y","Y",97.5999984741211,0.00249999994412065,65,14,83,18,1.21889996528626,0.00789999961853027,1.27176201343536,12.6152200698853,344.904693603516,-17.9046993255615,70.9047012329102,-3.90470004081726,109,16.8008003234863,"high reliability"
"3171","Birds Australia 2ha search","Observation","place",5402.549027,"road",0.020652559,"Y","N",140.244400024414,0.0007999999797903,15,90,81,103,1.86960005760193,0.00960000045597553,1.38585734367371,16.9752388000488,331.450805664062,-6.44990015029907,73.7537002563477,13.6956996917725,103,16.2926998138428,"high reliability"
"3172","Birds Australia 2ha search","Observation","mountain",4047.334597,"road",0.001849173,"Y","Y",240.600006103516,-0.0190999992191791,15,90,94,16,2.08820009231567,0.0132999997586012,1.71276926994324,14.4728193283081,328.984588623047,-12.1206998825073,68.9826965332031,12.5216999053955,8,17.2532005310059,"high reliability"
"3173","Birds Australia 500m area search","Observation","rail_station",4251.898211,"road",0.01729837,"Y","Y",251.600006103516,-0.00740000000223517,39,16,136,103,2.34060001373291,0.00939999986439943,0.431477814912796,9.69944572448731,346.841491699219,-3.6059000492096,67.2690963745117,33.394100189209,103,16.1818008422852,"high reliability"
"3174","Birds Australia 5km area search","Observation","place",824.6499072,"road",0.001277033,"N","N",180,-0.00289999996311963,30,112,98,16,1.15919995307922,0.00810000021010637,0.427824258804321,6.65968656539917,304.445190429688,-3.44519996643066,65.445198059082,49.3432006835937,5,16.2518005371094,"high reliability"
"3175","Birds Australia 500m area search","Observation","rail_station",2834.578088,"watercourse_stream",0.004738843,"Y","Y",281.799987792969,-0.0425000004470348,39,86,136,17,2.39650011062622,0.0256999991834164,-0.14849865436554,2.20671391487122,341.889404296875,-1.52040004730225,63.632999420166,37.1483001708984,103,16.7381000518799,"high reliability"
"3176","Birds Australia 500m area search","Observation","place",10883.48695,"road",0.002197496,"Y","Y",139.519104003906,-0.0105999996885657,30,112,98,16,0,0.0193000007420778,1.05894553661346,7.14109373092651,305.569488525391,-5.56949996948242,70.3582000732422,49.4305000305176,106,17.5049991607666,"high reliability"
"3177","Birds Australia 5km area search","Observation","place",5588.84301,"watercourse_river",0.02415354,"N","N",142.199996948242,0.00100000004749745,48,48,101,18,1.35989999771118,0.00630000000819564,0.945008337497711,8.78103637695313,331.177886962891,-16.1779003143311,72.1779022216797,6.8221001625061,109,16.1375999450684,"high reliability"
"3178","Birds Australia 500m area search","Observation","mountain",4696.333278,"road",0.010779793,"Y","Y",197,-0.0148000000044704,42,50,94,16,1.96560001373291,0.00510000018402934,0.518292546272278,8.2822380065918,326.287414550781,-4.27390003204346,61.2738990783691,16.4202995300293,3,15.9354000091553,"high reliability"
"3179","Birds Australia 500m area search","Observation","mountain",1757.677739,"road",0.018276883,"Y","Y",178.399505615234,-0.00170000002253801,15,90,82,16,2.14720010757446,0.00370000000111759,3.25667977333069,18.3716316223145,345.483306884766,-2.48340010643005,69.4833984375,20.5165996551514,103,18.2569999694824,"high reliability"
"3180","Birds Australia 5km area search","Observation","place",711.0001454,"road",0.000643402,"N","N",141.600006103516,-0.750100016593933,53,6,117,9,1.95150005817413,0.0705000013113022,0.18688315153122,4.16601991653442,289.663208007812,-6.20979976654053,76.2440032958984,47.9202003479004,9,12.7550001144409,"high reliability"
"3181","Birds Australia 5km area search","Observation","place",8649.34754,"road",0.004524234,"N","N",183,-0.174999997019768,15,90,81,8,1.98479998111725,0.0143999997526407,0.543868958950043,7.61109733581543,331.307403564453,-6.55770015716553,66.2996978759766,11.7799997329712,8,15.0296001434326,"high reliability"
